Date,ABT,HON,AEP,BA,BMY,CPB,CAT,CVX,KO,CL,ED,GLW,DE,DTE,D,DWDP,ETN,XOM,F,GD,GE,HAL,HSY,IBM,IP,K,KMB,KR,SPGI,CVS,MRK,ETR,MMM,MSI,NSC,XEL,FE,PPG,SRE,PEP,PFE,EXC,MO,COP,PG,PEG,RTN,ROK,EIX,SO,TXN,UNP,UTX,WY,WHR,XRX,LCE,FBNIQ,3PNAA.,MROX.CM,SQD.1,NCR,USG,GWOW,PZSM.CM,RACM.CM,CUE.1,AMX.2,NL,FJCC,GEB.1,UAL,ACY.1,AVATQ,GCO,0141A,ML.3,CKL,SFX.2,ZE,CBS.1,SPP.3,FBO,CAL,PEL.1,TXU2,BNL.1,RYI,DI.,SPXC,C.3,AS.,AN.2,FL,ANV.1,UCC.2,SNT.1,AR.2,MOB.2,HON.Z,D2,FWLT,ARC.3,RLM.1,CBS.2,NC,CSR.1,WLA,MZIAQ,GTE.1,GAPTQ,OC,BFO.2,UCM.2,NI2,3ACKH,3BHMSQ,CCK,GRA,VO.3,PRDCQ,DOW2,OAT.,TKR,OKE,TX.2,ENRNQ,HM,FMC,SHLDQ,MEA.1,NMK,AL.1,INCLF,RDPL,UN,TRW.1,AAL,HBC1,PHA.1,WINN,CR,S.1,UCL,MAY.2,G.1,T.2,GP.1,DAN,MYG.1,NAV,PGL.1,PD.1,0033A,WWY,UIS,HPC,GM,IR,CBE,WYE,SGP,BRK3,KODK,ITT,CEG,GR,KHC,JCP,BEAM,MWV,AA.3,PBI,BHI,DD,PCG,GT,SHW,TWX.1,PAS,CMI,EMR,SLB,GWF.,MD.1,TMC,VAT,EFU.1,CCB.2,TEK.1,GQ.1,AMP.2,AVP,CSX,MCA.1,SMI.1,AMT.1,C2,DAL,HBJ,BNSSA,BGG,MDP,CLX,GIS,LLX.,SUN.1,NEM,4622B,MCD,HIA.1,HST,CHA.3,PCH,HLT,OMX,LLY,ACV.1,MDR,IK,BAX,BDX,HDLM,9975B,BC,RSHCQ,JNJ,AHM.1,BWY.1,GPC,ECH.1,UH,SKY.1,FLTWQ,HPQ,TNB,LPX,ABI.3,WMB,TKA.,CEM.2,MKG,BCR,BFI.,DEC.1,RAD,KRI,TGNA,IFF,BDK,AXP,CI
1991-05-31,3.3592,1.1254,1.2626,2.3051,7.453,5.4225,1.1571,1.7158,10.026,6.026,1.2318,2.5785,1.4438,1.6046,1.3359,,1.6252,2.259,0.5202,1.0288,2.9574,2.0494,3.1101,1.5505,1.3243,6.1563,3.1985,,3.287,2.6943,10.7258,1.0856,3.2379,,1.5162,1.3751,,2.2731,,4.5857,3.7567,,1.2139,1.9365,4.6878,1.3026,1.8797,,1.5555,0.7726,1.8167,1.362,1.0708,1.5842,1.6271,0.6778,,,,,,,,0.6522,,,,,2.4974,3.0375,,,,,0.8508,,,0.9211,,,,,1.3524,1.3941,,,,,,0.2726,,0.5791,,2.0198,,,,,,,,1.9887,,,,0.0798,,6.5535,1.6718,,1.4744,,,,,,,2.2225,,,6.1467,,4.0757,0.5456,0.9983,,1.8204,1.8472,4.0907,,,1.0017,,2.2069,,,,,,,,2.6538,,2.2915,,,,,,,1.922,,,,5.9665,0.3495,0.9873,,1.3964,2.0881,6.507,5.5795,,,,1.1904,0.8073,,1.655,,,,2.8369,2.671,1.8231,1.467,0.8054,2.8737,,2.2658,1.1177,3.5103,4.1945,,,2.1069,1.2687,,,,,,16.4091,1.2945,,,,,,,0.6741,1.5296,1.4786,2.5958,7.1663,2.3544,,18.1716,,3.1136,,,,1.1471,,0.8289,4.9609,,1.0622,,1.2227,2.407,1.7292,,1.7245,1.5177,6.1264,,,3.0662,,0.6931,,1.6302,0.6949,2.8931,1.3505,,1.0418,,,2.8583,4.108,,,2.1104,3.0916,1.7483,3.6535,1.0347,1.4351,
1991-06-28,3.3481,1.2563,1.2489,2.0772,7.0856,5.1522,1.125,1.6243,9.1843,5.0671,1.2652,2.6258,1.3437,1.5499,1.3288,,1.64,2.2045,0.5282,1.1226,2.7787,1.6712,2.8658,1.4637,1.3311,6.0002,3.0883,,3.0693,2.3599,9.7351,1.0316,3.2388,,1.4329,1.4146,,2.317,,4.2683,3.8009,,1.0937,1.8211,4.5566,1.2399,1.7218,,1.5305,0.7832,1.716,1.2672,1.0385,1.3882,1.5244,0.6494,,,,,,,,0.5885,,,,,2.2761,2.7782,,,,,0.7348,,,0.9602,,,,,1.361,1.2601,,,,,,0.3031,,0.5879,,1.861,,,,,,,,1.9487,,,,0.0901,,6.3562,1.6395,,1.3228,,,,,,,2.3011,,,5.7109,,5.0491,0.5219,0.9405,,1.7116,2.2588,3.3451,,,0.9943,,2.2581,,,,,,,,2.7668,,2.1576,,,,,,,1.7938,,,,5.3342,1.4926,0.9413,,1.3633,1.9423,6.5641,5.7291,,,,1.182,0.7964,,1.5123,,,,2.7811,2.1646,1.7417,1.417,1.0321,2.642,,2.1077,1.1895,3.298,3.755,,,1.9916,1.2052,,,,,,14.7241,1.2304,,,,,,,0.67,1.5513,1.3381,2.7123,6.8919,2.233,,18.0788,,2.9379,,,,1.1377,,0.7792,4.3226,,0.7731,,1.1403,2.2957,1.888,,1.6726,1.2074,5.4921,,,3.0589,,0.609,,1.579,0.6486,2.5904,1.2399,,0.9475,,,2.1881,4.3603,,,2.1042,2.5888,2.123,3.3617,1.1096,1.2156,0.6094
1991-07-31,3.4856,1.4799,1.3039,2.1055,7.6666,5.4052,1.1193,1.6647,10.1323,5.5324,1.3038,2.7685,1.3379,1.6247,1.3674,,1.7718,2.252,0.4915,1.0694,2.7505,1.8085,2.9449,1.5259,1.3122,6.3967,3.1126,,2.8948,2.2808,10.7935,1.0871,3.0356,,1.5232,1.4657,,2.3797,,4.6914,4.2375,,1.1669,1.9193,4.7554,1.3058,1.8241,,1.6437,0.7867,1.6773,1.3659,1.0881,1.4531,1.6846,0.6705,,,,,,,,0.5806,,,,,2.3308,2.593,,,,,0.8797,,,0.8684,,,,,1.3888,1.3606,,,,,,0.2676,,0.5593,,1.785,,,,,,,,2.1283,,,,0.0923,,6.1151,1.7051,,1.2618,,,,,,,2.558,,,6.0877,,5.1464,0.5599,0.8993,,1.8416,2.2757,3.4971,,,1.0428,,2.2817,,,,,,,,2.8172,,2.3757,,,,,,,1.7408,,,,5.4792,1.4926,1.0589,,1.3633,2.0011,6.9218,6.1754,,,,1.2174,0.9123,,1.3614,,,,2.9051,2.4064,1.8556,1.4731,1.1834,2.6555,,2.1475,1.1857,3.3156,4.4645,,,2.0591,1.4726,,,,,,16.1099,1.2881,,,,,,,0.5841,1.7165,1.2773,2.7469,7.6847,2.2721,,17.5103,,2.9267,,,,1.0774,,0.7639,4.5932,,0.7731,,1.2243,2.0835,1.9681,,1.8058,1.2131,6.0265,,,3.05,,0.609,,1.6303,0.6712,2.6263,1.2703,,0.9959,,,2.6052,3.8758,,,2.1227,2.6151,2.2434,3.4434,1.1364,1.371,0.5882
1991-08-30,3.5098,1.4609,1.3259,2.2588,7.9286,5.7017,1.0822,1.656,11.0802,5.6703,1.3038,2.9851,1.3444,1.6587,1.3884,,1.7482,2.2093,0.4567,1.01,2.8116,1.7913,2.9449,1.4599,1.3146,6.6101,3.1126,,2.8044,2.3356,10.6363,1.0926,3.0053,,1.5821,1.5423,,2.3693,,4.765,4.4858,,1.2767,1.9193,4.9173,1.3597,1.7649,,1.7175,0.7796,1.6322,1.345,1.1173,1.4336,1.7557,0.7051,,,,,,,,0.5963,,,,,2.3308,3.0258,,,,,0.9733,,,0.8099,,,,,1.311,1.4429,,,,,,0.2581,,0.5449,,1.8932,,,,,,,,2.1193,,,,0.0936,,6.4219,1.6067,,1.1856,,,,,,,2.5989,,,6.0007,,5.0935,0.5877,0.9323,,1.9344,1.9723,3.6682,,,1.0589,,2.1401,,,,,,,,2.7165,,2.456,,,,,,,1.7408,,,,5.6466,2.2887,1.0271,,1.2958,2.0192,7.1283,6.5784,,,,1.2629,0.9048,,1.4341,,,,2.8638,2.487,1.8319,1.5432,1.1873,2.5878,,2.1276,1.1671,3.5102,4.6399,,,2.1857,1.5346,,,,,,15.7202,1.4101,,,,,,,0.5927,1.7872,1.2652,2.8678,7.2177,2.4053,,16.1459,,2.9155,,,,1.0239,,0.8289,5.0518,,0.8195,,1.2597,2.149,2.2493,,1.643,1.2977,6.1087,,,2.9519,,0.5481,,1.6679,0.6603,2.5724,1.3613,,1.0034,,,2.544,3.9727,,,2.2721,2.8983,2.3512,3.5959,1.3333,1.4317,0.5555
1991-09-30,3.4083,1.6717,1.3399,2.1927,7.2108,5.0918,1.0246,1.6939,10.1622,6.5229,1.2509,2.9587,1.3833,1.68,1.445,,1.6502,2.246,0.4499,1.0656,2.7591,1.557,2.6436,1.551,1.2737,6.2202,2.7746,,2.5692,2.269,10.2393,1.114,3.0962,,1.703,1.5586,,2.2293,,3.9955,4.238,,1.1744,1.8693,4.6275,1.3431,1.6139,,1.7216,0.8329,1.3613,1.5829,1.0391,1.4419,1.7799,0.7328,,,,,,,,0.5742,,,,,57.9888,3.1301,,,,,0.8984,,,0.835,,,,,1.1469,1.3844,,,,,,0.2393,,0.6098,,1.785,,,,,,,,1.8251,,,,0.1006,,5.8979,1.3772,,1.0076,,,,,,,2.518,,,1.5713,,4.8395,0.5502,0.9407,,2.0295,2.1144,3.1174,,,1.0939,,1.9544,,,,,,,,2.3419,,2.4031,,,,,,,1.6711,,,,5.1615,2.4061,1.0652,,1.3121,1.8036,6.943,6.4223,,,,1.2454,0.9115,,1.4133,,,,2.6995,2.1941,1.691,1.6157,1.2876,2.5376,,1.8791,1.0995,3.3453,4.0747,,,1.9994,1.2944,,,,,,19.1754,1.4271,,,,,,,0.5588,1.8651,1.3011,2.772,6.8393,2.5153,,16.9444,,2.9182,,,,1.0109,,0.8147,4.7885,,0.719,,1.159,1.961,2.4602,,1.4185,1.2649,5.4959,,,3.0832,,0.5471,,1.6993,0.6181,2.5593,1.2886,,1.0782,,,2.5456,3.9276,,,2.1384,2.4106,1.9229,3.4804,1.2469,1.3369,0.5853
1991-10-31,3.7247,1.9139,1.3782,2.1279,7.5484,10.3588,1.1021,1.7227,10.497,6.3149,1.2694,3.2087,1.5222,1.7129,1.4895,,1.5908,2.3026,0.4068,1.1977,2.7442,1.5399,2.8051,1.4705,1.421,5.8257,2.9799,,2.7005,2.1186,10.7999,1.1836,3.1263,,1.9524,1.5734,,2.0313,,3.9955,4.661,,1.1418,1.8782,4.5594,1.3431,1.6269,,1.7265,0.8295,1.5239,1.6549,1.1229,1.4354,1.7159,0.7689,,,,,,,,0.5354,,,,,51.2579,2.8693,,,,,0.8157,,,0.7953,,,,,1.1579,1.4104,,,,,,0.2324,,0.6247,,1.7079,,,,,,,,1.6435,,,,0.0958,,6.0228,2.2076,,0.9205,,,,,,,2.4655,,,1.6735,,5.1785,0.5249,0.9911,,2.1598,2.1655,3.3718,,,1.1181,,2.0805,,,,,,,,2.0993,,2.4496,,,,,,,2.0718,,,,5.4222,2.1528,1.0558,,1.3452,1.9474,7.4908,6.9229,,,,1.2649,0.844,,1.3721,,,,2.6488,2.3173,1.7847,1.6502,1.4673,2.4603,,1.9163,1.3187,3.5603,4.1955,,,1.9574,1.3317,,,,,,17.6672,1.4983,,,,,,,0.5264,2.0413,1.3438,2.7123,6.9374,2.5312,,17.9477,,2.8974,,,,1.0009,,0.8434,4.6231,,0.6933,,1.2925,2.0187,2.3914,,1.4776,1.2593,5.9157,,,3.0832,,0.6079,,1.6707,0.6176,2.4643,1.2774,,1.082,,,2.7086,4.0604,,,1.9197,2.291,2.0036,3.719,1.2287,0.9913,0.6727
1991-11-29,3.6456,1.7928,1.3836,1.9119,6.8404,10.3923,0.9471,1.5384,10.9302,6.3905,1.2817,3.0965,1.3005,1.7656,1.5443,,1.4951,2.2129,0.36,1.1202,2.5752,1.3631,2.5841,1.3845,1.248,6.1413,2.8676,,2.5817,2.0042,11.518,1.1943,2.9803,,1.7342,1.6229,,1.8637,,4.1533,4.3194,,1.1031,1.6201,4.4163,1.3372,1.6477,,1.7798,0.8675,1.3432,1.5237,1.0998,1.2211,1.5646,0.7448,,,,,,,,0.5199,,,,,42.4561,3.2823,,,,,0.8342,,,0.8174,,,,,1.0814,1.3625,,,,,,0.2117,,0.5354,,1.5139,,,,,,,,1.5829,,,,0.0776,,5.7939,1.8496,,0.7993,,,,,,,2.3291,,,1.5635,,5.6101,0.4894,1.0672,,2.1673,2.2167,3.0354,,,1.1261,,1.915,,,,,,,,2.0143,,2.0665,,,,,,,2.0718,,,,5.2345,1.8996,1.0808,,1.1898,1.7557,7.5672,6.7513,,,,1.2845,0.7392,,1.3344,,,,2.6206,1.6792,1.6629,1.7192,1.4049,2.2413,,1.8233,1.4041,3.2421,3.6823,,,1.8146,1.0866,,,,,,16.7515,1.3186,,,,,,,0.4697,2.023,1.2217,2.5332,6.8532,2.0803,,18.1149,,2.8036,,,,0.9114,,0.7083,4.4201,,0.6882,,1.2537,1.6942,1.7683,,1.3742,1.1702,5.9934,,,2.9961,,0.6079,,1.5527,0.5901,2.5296,1.128,,1.0405,,,2.2337,4.1363,,,1.7338,2.1295,1.8547,3.6879,1.0922,0.9913,0.6743
1991-12-31,4.0926,1.9344,1.4969,2.0137,7.53,11.3796,1.0948,1.6231,12.5797,4.9837,1.4183,3.0908,1.2904,1.7937,1.5566,,1.6584,2.2198,0.3822,1.1378,2.9306,1.3426,2.9972,1.3856,1.3673,7.2786,3.0344,,2.8169,1.9312,12.3893,1.2589,3.1918,,2.0733,1.7055,,2.0198,,4.4543,5.5091,,1.3656,1.7239,4.7819,1.4655,1.6683,,1.81,0.9486,1.5884,1.6993,1.6695,1.594,1.7859,0.815,,,,,,,,0.6199,,,,,42.9738,3.951,,,,,0.8713,,,1.7403,,,,,1.2623,1.3171,,,,,,0.2417,,0.9439,,1.5811,,,,,,,,1.7519,,,,0.0877,,8.9245,2.6148,,0.8612,,,,,,,2.4026,,,1.6852,,6.6529,0.4988,1.1344,,1.038,3.1336,2.5411,,,1.15,,1.9287,,,,,,,,2.3029,,2.2256,,,,,,,1.9776,,,,6.8202,1.5284,1.2231,,1.3941,1.8934,8.0928,9.8563,,,,1.3435,0.9307,,1.5093,,,,2.7226,1.7093,1.8016,1.7668,1.3842,2.7011,,1.944,1.5822,3.6423,3.4766,,,2.1147,0.8579,,,,,,13.1235,1.8621,,,,,,,0.547,2.0578,1.324,2.801,7.7476,1.9956,,13.5867,,3.0044,,,,1.0075,,0.7358,4.9198,,0.63,,1.3375,1.9122,2.1051,,1.5779,1.2959,6.7806,,,3.3004,,0.6072,,1.7266,0.6973,2.7027,1.3269,,1.1225,,,2.8577,4.44,,,2.0567,2.4661,2.1763,4.0796,1.1989,1.0433,0.7875
1992-01-31,3.7955,2.1824,1.4149,2.1454,6.8154,4.7278,1.1666,1.4966,12.1486,4.8052,1.4121,2.537,1.3758,1.6711,1.5157,,1.7226,2.1241,0.4145,1.2304,2.8827,1.2425,2.7777,1.4011,1.3963,6.3183,2.851,,2.8844,2.0777,11.6917,1.1845,3.0494,,1.9816,1.6162,,2.2598,,4.4379,4.7877,,1.2996,1.697,5.2849,1.3595,1.716,,1.5922,0.8969,1.8403,1.494,1.558,1.7534,1.9238,0.9176,,,,,,,,0.7333,,,,,42.9738,3.8902,,,,,0.8251,,,1.722,,,,,1.3288,1.4432,,,,,,0.2532,,0.878,,1.8941,,,,,,,,1.9172,,,,0.0881,,7.9903,3.199,,0.8612,,,,,,,2.2486,,,1.8039,,5.7977,0.5329,1.0924,,0.9305,3.1336,2.5278,,,1.15,,1.9287,,,,,,,,2.5466,,2.0709,,,,,,,2.7873,,,,6.3979,2.7788,1.1196,,1.5018,1.7942,7.4712,9.0881,,,,1.2454,0.9528,,1.5915,,,,2.825,1.7426,1.7968,1.7124,1.5621,2.7516,,2.0894,1.6697,3.543,3.3163,,,2.2682,1.373,,,,,,13.9081,1.8339,,,,,,,0.5695,2.2734,1.2447,3.148,7.3399,1.7897,,15.5638,,3.4392,,,,1.0471,,0.7689,4.6473,,0.6575,,1.2581,1.9436,1.9768,,1.7059,1.094,6.366,,,3.1142,,2.6716,,1.9694,0.7002,2.8908,1.6746,,1.0458,,,2.6264,4.6212,,,1.973,2.5885,2.1285,3.861,1.578,1.0496,0.7875
1992-02-28,3.7806,2.1879,1.3494,1.9399,6.8901,4.6965,1.2196,1.4496,12.8148,4.8052,1.282,2.7585,1.4033,1.6388,1.4542,,1.8541,2.0831,0.4994,1.2463,3.012,1.2955,2.8537,1.3525,1.4277,6.3461,3.113,,2.8905,2.2025,11.7289,1.1845,3.0494,,2.13,1.6113,,2.3098,,4.2407,4.886,,1.306,1.6521,5.1767,1.3969,1.7962,,1.5922,0.8589,1.9371,1.5597,1.5503,1.9346,2.0214,0.9414,,,,,,,,0.7409,,,,,42.9738,4.9711,,,,,0.9167,,,1.8314,,,,,1.3066,1.4708,,,,,,0.2854,,1.0536,,1.846,,,,,,,,1.8593,,,,0.0971,,7.5161,3.4771,,0.9568,,,,,,,2.4126,,,1.8909,,5.6311,0.5461,0.9703,,1.0121,3.0357,2.561,,,1.1741,,1.9919,,,,,,,,2.6562,,2.0709,,,,,,,3.4305,,,,6.1023,3.5662,1.2048,,1.562,1.8934,7.5549,8.7695,,,,1.2454,0.9999,,1.7877,,,,2.949,1.6871,1.7871,1.6512,1.6656,2.739,,2.1257,1.8447,3.4767,3.3442,,,2.4387,1.1785,,,,,,13.8368,1.9184,,,,,,,0.577,2.3609,1.2996,3.1149,6.8413,1.758,,15.0169,,3.202,,,,1.1656,,0.7896,4.4116,,0.8001,,1.2038,1.9226,1.8624,,1.6774,1.3745,5.9959,,,3.1904,,2.6716,,2.0128,0.8627,2.7086,1.6484,,1.1372,,,2.3869,4.1138,,,1.9284,2.6468,2.1823,4.1542,1.7719,1.0687,0.7875
1992-03-31,3.5347,2.1392,1.338,1.754,6.5061,4.5086,1.2843,1.5188,13.1499,3.9468,1.3382,2.7202,1.4068,1.5526,1.4401,,1.9158,2.035,0.5317,1.132,2.892,1.0973,2.6512,1.3396,1.3526,6.3411,3.1538,,3.5549,2.2155,10.5098,1.1737,2.9358,,2.0501,1.5092,,2.4105,,4.549,4.5201,,1.2848,1.7914,5.0366,1.3202,1.7378,,1.5765,0.8784,1.667,1.5156,1.5795,1.9872,2.0393,0.8387,,,,,,,,0.8173,,,,,42.9738,4.5009,,,,,0.8251,,,1.352,,,,,1.4025,1.4294,,,,,,0.3083,,1.0597,,1.9824,,,,,,,,1.7292,,,,0.0988,,6.8479,3.9957,,0.9873,,,,,,,2.4245,,,1.7839,,5.2761,0.5805,1.0344,,2.2211,1.9164,2.1441,,,1.1377,,1.8202,,,,,,,,2.5026,,2.0262,,,,,,,3.1089,,,,5.5759,3.3542,1.2853,,1.5885,1.8357,7.0032,7.9736,,,,1.1693,1.1378,,1.8676,,,,2.8399,1.4925,1.8168,1.5985,1.6944,3.0002,,2.1588,1.8832,3.4408,3.0903,,,2.3757,1.2471,,,,,,18.4157,1.8667,,,,,,,0.5935,2.322,1.2979,3.0163,6.4695,1.9512,,11.31,,3.0964,,,,1.2043,,0.7821,3.914,,0.8191,,1.2003,1.9632,1.8951,,1.7944,1.3459,5.6586,,,3.1768,,2.8029,,2.1986,0.9513,2.6298,1.8067,,1.0031,,,2.1825,3.9402,,,2.0093,2.9165,2.0514,4.2187,1.8012,1.1039,0.6373
1992-04-30,3.8244,2.4675,1.3924,1.759,6.2928,4.3184,1.4416,1.6552,13.351,3.9968,1.3877,2.9611,1.3624,1.7035,1.4961,,1.9831,2.2302,0.6287,1.1429,2.9254,1.2047,2.7255,1.4559,1.3687,6.231,3.2948,,3.7341,2.2436,10.358,1.1469,3.1012,,2.1876,1.5621,,2.587,,4.8478,4.6502,,1.3208,1.9166,5.0859,1.2775,1.7985,,1.649,0.9059,1.7692,1.7172,1.6402,2.0376,1.9994,0.8695,,,,,,,,0.8097,,,,,42.9738,4.165,,,,,0.9053,,,1.4491,,,,,1.4635,1.3741,,,,,,0.3551,,1.1539,,1.8924,,,,,,,,1.8304,,,,0.1028,,6.9822,3.9957,,0.9759,,,,,,,2.7728,,,1.5381,,4.8702,0.5858,1.0425,,2.2519,1.7473,2.1039,,,1.1766,,1.8202,,,,,,,,2.5148,,2.4484,,,,,,,3.2689,,,,5.9213,3.4816,1.3287,,1.5566,1.6788,7.1301,7.7614,,,,1.2275,1.3236,,1.9053,,,,2.749,1.8378,2.0695,1.6657,1.8859,3.2086,,2.0674,1.902,3.4246,3.436,,,2.5119,1.4297,,,,,,20.3959,2.0023,,,,,,,0.5935,2.1542,1.2796,3.1784,6.3455,2.2153,,11.2728,,3.4458,,,,1.2567,,0.7777,3.7899,,0.8897,,1.2419,1.9563,1.7644,,2.1412,1.2667,5.5063,,,3.2932,,2.5693,,1.8211,0.9204,2.4604,2.0151,,0.8558,,,1.9849,3.5283,,,1.94,3.111,2.3175,4.4374,1.8736,1.0858,0.6482
1992-05-29,3.8606,2.4569,1.3761,1.754,6.1236,4.2872,1.5508,1.6938,14.1553,4.2366,1.4063,2.9912,1.2595,1.6532,1.5011,,2.0888,2.2534,0.6148,1.1298,2.9159,1.3836,2.6842,1.4559,1.2952,6.4374,3.4136,,3.5119,2.0749,10.7955,1.1737,3.1632,,2.2177,1.5717,,2.7131,,4.8478,4.8535,,1.3144,1.9744,5.0612,1.3325,1.7305,,1.6828,0.93,1.9225,1.7172,1.5947,1.9584,1.8741,0.8797,,,,,,,,0.718,,,,,42.9738,3.5412,,,,,0.8499,,,1.5462,,,,,1.3748,1.3715,,,,,,0.3831,,1.1068,,1.8421,,,,,,,,1.746,,,,0.1113,,6.7942,3.3787,,0.9835,,,,,,,2.6689,,,1.6491,,5.3716,0.6178,1.0382,,2.5516,1.8976,2.2878,,,1.1455,,1.8923,,,,,,,,2.6003,,2.6052,,,,,,,2.8917,,,,5.8299,3.1419,1.3411,,1.5534,1.7085,6.934,7.3548,,,,1.31,1.2522,,1.8838,,,,2.7223,2.1051,2.0123,1.7261,1.8437,3.1391,,2.0125,2.194,3.3026,3.6365,,,2.4523,1.6758,,,,,,20.6434,2.126,,,,,,,0.5028,2.0243,1.2674,3.0811,6.3066,2.4539,,12.7238,,3.6399,,,,1.1651,,0.7038,3.6383,,0.9462,,1.2834,1.9528,1.6902,,1.9301,1.2441,5.6223,,,3.2433,,2.3357,,1.5288,0.8744,2.5292,1.9018,,0.8453,,,2.2155,3.6716,,,1.886,2.9981,2.2524,4.3268,1.7922,1.0979,0.6451
1992-06-30,3.3603,2.1827,1.3993,1.5511,5.4708,4.5054,1.4178,1.581,12.1153,3.8265,1.388,2.9438,1.1702,1.5475,1.5622,,1.96,2.2294,0.6113,1.2139,2.8779,1.2729,2.747,1.5293,1.2997,6.9592,3.3273,,3.2647,2.0468,10.0251,1.1876,3.0708,,2.1627,1.6065,,2.5277,,4.2672,5.048,,1.2133,1.8358,4.4071,1.3595,1.6499,,1.6944,0.9549,1.7398,1.5655,1.5585,1.952,1.6666,0.823,,,,,,,,0.6215,,,,,42.9738,2.4229,,,,,0.739,,,1.3687,,,,,1.2888,1.379,,,,,,0.3772,,1.2859,,1.817,,,,,,,,1.6275,,,,0.0779,,5.9911,3.2604,,0.939,,,,,,,2.3525,,,1.7011,,4.9467,0.5802,1.1031,,2.3034,2.023,1.9255,,,1.1656,,1.9732,,,,,,,,2.3593,,2.3579,,,,,,,2.6403,,,,5.6983,2.5518,1.2876,,1.3706,1.498,6.823,7.4532,,,,1.3065,1.0796,,2.0235,,,,2.4576,1.7308,1.9097,1.6987,1.6847,2.8915,,1.8746,1.7839,3.0546,3.3407,,,2.2635,1.6524,,,,,,16.5725,2.2741,,,,,,,0.3256,1.9299,1.4308,3.0415,6.6666,2.327,,13.4715,,3.3566,,,,1.1285,,0.6662,3.4313,,0.7471,,1.1834,1.9569,1.6902,,1.5481,1.1144,5.1328,,,3.1218,,2.2254,,1.3887,0.7924,2.4788,1.9671,,0.8165,,,1.9901,3.3995,,,1.7956,2.5954,2.0269,3.8991,1.4107,1.0923,0.7043
1992-07-31,3.4309,2.2538,1.5255,1.556,5.7718,4.4903,1.4573,1.6843,12.6832,3.882,1.5491,2.846,1.1605,1.6404,1.6541,,1.9722,2.2879,0.6096,1.3436,2.8316,1.512,2.8614,1.4804,1.2415,6.7757,3.2348,,3.1942,2.0468,10.6678,1.3084,3.1658,,2.0055,1.6936,,2.5904,,4.5731,5.4197,,1.3185,2.1008,4.8502,1.3902,1.6827,,1.8093,1.0371,2.0742,1.6202,1.7002,1.9591,1.7896,0.882,,,,,,,,0.6061,,,,,42.9738,2.2365,,,,,0.8506,,,1.229,,,,,1.3215,1.4442,,,,,,0.3706,,1.3548,,1.885,,,,,,,,1.6836,,,,0.0853,,6.6663,3.0356,,0.9303,,,,,,,2.5611,,,1.9264,,5.0992,0.5934,1.095,,2.4959,2.2542,1.8578,,,1.2193,,1.9248,,,,,,,,2.5003,,2.462,,,,,,,5.292,,,,6.3209,2.9062,1.3944,,1.383,1.5751,7.145,8.1323,,,,1.4093,1.0996,,2.0785,,,,2.7661,1.9124,2.0279,1.7974,1.6694,3.128,,1.8921,1.8523,3.2269,3.54,,,2.3733,1.6244,,,,,,16.9767,2.4177,,,,,,,0.3411,2.0428,1.4374,3.1588,6.9398,2.558,,13.7146,,3.2015,,,,1.1253,,0.6616,3.721,,0.7191,,1.2525,2.0586,1.8718,,1.429,1.1257,5.6489,,,2.9999,,2.4479,,1.4037,0.8419,2.6402,1.9405,,0.9221,,,2.2164,3.8802,,,1.9537,2.7732,2.1925,4.0484,1.4107,1.0806,0.6917
1992-08-31,3.445,2.1269,1.4267,1.449,5.5331,4.3866,1.2727,1.7344,13.024,4.1223,1.5305,2.7776,1.0741,1.6404,1.6235,,1.7913,2.315,0.543,1.301,2.7391,1.6614,2.8124,1.3535,1.1578,7.1427,3.1069,,3.2647,2.0468,9.9994,1.3137,3.1183,,1.8823,1.6839,,2.3203,,4.5884,5.3419,,1.3536,2.1008,4.491,1.3656,1.6687,,1.7997,1.02,1.9132,1.6163,1.6406,1.9306,1.5995,0.8894,,,,,,,,0.6061,,,,,42.9738,3.7562,,,,,0.9592,,,1.0824,,,,,1.3052,1.5202,,,,,,0.3311,,1.1711,,1.9833,,,,,,,,1.7878,,,,0.0738,,6.4085,3.2042,,0.9433,,,,,,,2.7129,,,1.9575,,5.2082,0.5855,1.1209,,2.6197,2.0422,1.8384,,,1.2116,,1.7154,,,,,,,,2.4875,,2.6238,,,,,,,3.78,,,,7.3209,2.5518,1.3059,,1.2709,1.5223,6.9303,7.9455,,,,1.3579,0.9514,,1.9708,,,,2.8725,2.0727,1.8671,1.7053,1.5497,2.944,,1.7519,1.6472,3.1251,3.6595,,,2.2551,1.6036,,,,,,16.4108,2.1171,,,,,,,0.3643,1.8761,1.3198,2.9996,6.9415,2.6265,,13.3673,,3.1012,,,,1.0903,,0.6571,3.4313,,0.7985,,1.1793,1.9963,1.6655,,1.3761,1.0689,5.6632,,,2.9511,,2.0029,,1.4873,0.6557,2.6923,1.9033,,0.9327,,,2.2554,4.1034,,,1.9125,2.6787,2.1468,4.0625,1.1349,0.9807,0.6443
