Date,0033A,0141A,3ACKH,3BHMSQ,3PNAA.,4622B,9975B,AA.3,AAL,ABI.3,ABT,ACV.1,ACY.1,AEP,AHM.1,AL.1,AMP.2,AMT.1,AMX.2,AN.2,ANV.1,AR.2,ARC.3,AS.,AVATQ,AVP,AXP,BA,BAX,BC,BCR,BDK,BDX,BEAM,BFI.,BFO.2,BGG,BHI,BMY,BNL.1,BNSSA,BRK3,BWY.1,C.3,C2,CAL,CAT,CBE,CBS.1,CBS.2,CCB.2,CCK,CEG,CEM.2,CHA.3,CI,CKL,CL,CLX,CMI,COP,CPB,CR,CSR.1,CSX,CUE.1,CVS,CVX,D,D2,DAL,DAN,DD,DE,DEC.1,DI.,DOW2,DTE,DWDP,ECH.1,ED,EFU.1,EIX,EMR,ENRNQ,ETN,ETR,EXC,F,FBNIQ,FBO,FE,FJCC,FL,FLTWQ,FMC,FWLT,G.1,GAPTQ,GCO,GD,GE,GEB.1,GIS,GLW,GM,GP.1,GPC,GQ.1,GR,GRA,GT,GTE.1,GWF.,GWOW,HAL,HBC1,HBJ,HDLM,HIA.1,HLT,HM,HON,HON.Z,HPC,HPQ,HST,HSY,IBM,IFF,IK,INCLF,IP,IR,ITT,JCP,JNJ,K,KHC,KMB,KO,KODK,KR,KRI,LCE,LLX.,LLY,LPX,MAY.2,MCA.1,MCD,MD.1,MDP,MDR,MEA.1,MKG,ML.3,MMM,MO,MOB.2,MRK,MROX.CM,MSI,MWV,MYG.1,MZIAQ,NAV,NC,NCR,NEM,NI2,NL,NMK,NSC,OAT.,OC,OKE,OMX,PAS,PBI,PCG,PCH,PD.1,PEG,PEL.1,PEP,PFE,PG,PGL.1,PHA.1,PPG,PRDCQ,PZSM.CM,RACM.CM,RAD,RDPL,RLM.1,ROK,RSHCQ,RTN,RYI,S.1,SFX.2,SGP,SHLDQ,SHW,SKY.1,SLB,SMI.1,SNT.1,SO,SPGI,SPP.3,SPXC,SQD.1,SRE,SUN.1,T.2,TEK.1,TGNA,TKA.,TKR,TMC,TNB,TRW.1,TWX.1,TX.2,TXN,TXU2,UAL,UCC.2,UCL,UCM.2,UH,UIS,UN,UNP,USG,UTX,VAT,VO.3,WHR,WINN,WLA,WMB,WWY,WY,WYE,XEL,XOM,XRX,ZE
2004-10-29,,,,,,,,,,,9.8064,,,13.6074,,,,,,,,,,9.4595,,23.8253,18.6565,37.5188,9.8879,18.6932,23.6175,15.7721,20.428,,,,12.9387,31.2628,16.3846,,7.6667,,,,,12.3529,15.8543,18.6297,,,,20.6364,13.3618,,,8.4613,,17.9919,21.3281,12.9778,6.7583,16.5679,13.8657,,20.6215,,19.4888,11.095,15.2057,,,,17.7064,10.7133,,,,17.1526,,,15.8577,,12.5,21.7857,0.023,16.632,17.2454,14.3291,5.1604,11.2423,,15.3643,114.6,15.7419,292.7907,12.3377,6.9851,,36.75,13.6972,17.76,21.4365,,15.9747,41.1481,,,18.0498,,24.8629,3.8222,135.7619,,,46.0938,27.436999999999998,,,14.7329,,,71.8333,18.1149,,119.0,6.2754,120.0,25.601,20.4442,18.5952,13.9706,10.0855,30.2753,11.9536,3.1067,17.8299,19.46,19.3694,,15.5754,19.7379,,10.7163,17.893,15.8135,,20.0401,4.6864,,,18.4494,,22.1719,8.7141,,15.2033,,21.4875,2.3223,,10.3333,,11.8925,57.3095,,32.9333,17.866,1.2276,16.5678,40.4426,,23.3421,132.5,17.3214,28.7079,,11.304,23.2441,16.7355,17.5,15.8614,11.3609,,12.4532,,21.9381,13.9855,21.3695,,,17.562,9.6087,,,12.8276,,,21.601,14.7438,23.3846,,,,452.75,12.8594,16.3053,,31.9492,,,15.7164,23.4375,,4.019,,10.2569,,,,8.9079,,14.6846,25.3186,21.4697,,,,23.5096,,,,12.385,,6.0017,20.4231,,19.2569,3.4079,17.7137,,,9.3106,,61.4929,18.9173,30.2778,32.0409,15.25,13.0534,14.7454,12.970999999999998,
2004-11-30,,,,,,,,,,,9.6523,,,14.1198,,,,,,,,,,9.4595,,22.6145,19.5846,40.2782,10.174,19.4502,24.9106,16.5206,21.3152,,,,14.1333,32.3577,16.4336,,7.6667,,,,,12.905,18.0217,19.3324,,,,23.2727,14.375,,,9.336,,18.5444,21.5313,14.7444,7.2937,17.6111,15.0547,,21.5424,,20.3453,11.417,15.4775,,,,18.7184,12.8548,,,,17.6225,,,16.0036,,13.0738,22.7279,0.0216,17.5293,17.1029,15.085,5.6158,12.5206,,15.6989,114.6,16.7613,315.1163,13.9414,6.9851,,36.75,15.8267,18.8452,22.2156,,15.6323,41.1481,,,19.6425,,25.6048,4.8491,135.7619,,,46.0938,30.6296,,,14.5205,,,71.8333,19.0024,,124.1667,6.726,120.0,26.1616,21.467,19.2857,13.9706,10.735,32.6416,12.9981,3.2591,19.8969,20.1067,19.6847,,16.6039,19.0825,,12.2576,17.7781,15.8135,,19.4635,4.6788,,,19.4557,,23.8552,8.7141,,15.2033,,22.0471,2.755,,9.2475,,13.2706,61.1628,,32.9333,17.866,1.4382,17.5615,40.2979,,23.3421,132.5,17.5153,28.7079,,11.7677,23.8346,17.4463,17.508,16.4653,12.2367,,12.8626,,22.0841,13.4155,22.3299,,,18.5868,9.6087,,,15.9565,,,24.5078,15.5517,25.859,,,,446.25,14.367,17.0229,,33.3147,,,16.3134,23.8397,,4.3082,,11.3089,,,,8.8585,,15.9083,25.3186,23.9697,,,,23.25,,,,13.6577,,6.0017,22.0962,,19.4006,4.9802,18.6221,,,10.2298,,61.4929,25.208000000000002,31.8519,33.7596,15.3346,13.7863,15.3535,13.454,
2004-12-31,,,,,,,,,,,10.6289,,,13.2077,,,,,,,,,,9.4595,,22.1143,20.4744,38.3481,11.103,18.5393,25.3386,16.4182,20.8824,,,,14.5385,27.1783,18.4317,,7.6667,,,,,13.4977,17.2584,18.9109,,,,24.9818,14.0547,,,8.392000000000001,,21.1405,22.322,12.4318,5.7112,18.4506,14.6396,,20.7668,,21.8786,9.3114,14.6941,,,,19.578,13.3333,,,,17.3213,,,17.2925,,14.7604,22.6129,0.0216,17.1469,17.2864,15.9097,6.9384,13.6141,,13.17,114.6,17.3742,313.0233,13.0801,6.9851,,36.75,16.6614,17.4916,21.7923,,17.0825,41.1481,,,19.5822,,18.9767,4.3553,135.7619,,,46.0938,26.377,,,14.7123,,,71.8333,18.2218,,78.1579,7.0522,120.0,26.7019,21.8581,20.5962,13.9706,8.9056,28.4772,13.5507,3.1113,21.3402,20.4581,20.8692,,17.4239,20.2136,,13.2879,17.1641,15.8135,,20.1241,6.1755,,,16.5258,,22.6778,22.5637,,15.2033,,21.8853,2.928,,10.4013,,11.98,43.1193,,32.9333,17.866,1.3904,16.8238,38.1202,,23.3421,132.5,16.6009,28.7079,,10.8786,32.0204,17.129,18.2205,15.6981,16.9266,,16.2799,,22.5974,12.684000000000001,22.3448,,,17.2121,9.6087,,,15.913,,,21.7325,16.3582,24.7325,,,,2088.0,13.8249,16.4686,,32.5,,,16.5123,23.9634,,7.0162,,8.3936,,,,8.4889,,13.7978,25.3186,21.5035,,,,22.3818,,,,11.056,,6.0017,39.1538,,23.4321,5.4126,19.21,,,11.4208,,61.4929,25.5808,31.5936,25.9037,16.1326,14.1085,12.9118,14.3636,
2005-01-31,,,,,,,,,,,10.2576,,,13.5577,,,,,,,,,,9.4595,,24.1257,19.3775,37.4815,10.8523,17.2734,26.8515,15.315999999999999,20.8272,,,,13.5629,27.5796,16.8633,,7.6667,,,,,12.0667,15.7699,19.3593,,,,24.5273,16.0772,,,8.2562,,21.7107,22.5076,11.5237,6.1032,18.0988,14.467,,20.7098,,22.5,9.6465,15.0499,,,,18.9833,12.0538,,,,17.5944,,,17.3399,,14.9631,21.6903,0.0216,16.1114,17.7801,15.9747,6.2417,12.8804,,13.2533,114.6,16.3152,219.7674,12.7795,6.9851,,36.75,13.2834,17.2659,21.5714,,18.2096,41.1481,,,18.8133,,19.9419,3.6257,135.7619,,,46.0938,27.6475,,,12.0807,,,71.8333,18.5152,,76.3684,6.492000000000001,120.0,28.1202,20.714000000000002,20.2981,13.9706,7.9685,26.5448,12.5517,3.1423,19.157,20.871,20.8598,,17.3444,20.1408,,14.7414,16.6949,15.8135,,19.234,5.9122,,,16.6959,,20.0962,22.7358,,15.2033,,22.496,3.0588,,9.0777,,10.9631,36.7577,,32.9333,17.866,1.3904,16.6124,35.6996,,23.3421,132.5,16.0183,28.7079,,10.603,30.1122,17.1371,17.6142,16.5094,15.4006,,16.5881,,23.2468,11.3962,21.5943,,,17.3687,9.6087,,,15.3913,,,24.8465,16.4776,23.8217,,,,1856.0,12.020999999999999,15.940999999999999,,33.0291,,,16.6355,23.6911,,7.3385,,8.5172,,,,8.3164,,13.66,25.3186,20.4266,,,,21.1,,,,12.1631,,6.0017,30.1923,,20.7666,4.3145,18.7138,,,11.264000000000001,,61.4929,26.3974,32.1416,24.0462,15.0114,14.1008,12.9975,13.4094,
2005-02-28,,,,,,,,,,,10.4786,,,12.8462,,,,,,,,,,9.4595,,24.44,19.6681,40.7185,11.4631,17.4682,26.3366,15.4126,22.011,,,,13.7832,30.1146,18.0072,,7.6667,,,,,13.9167,16.823,19.3231,,,,29.9091,16.5498,,,9.3416,,21.8678,22.7424,10.8917,7.2937,17.0988,15.1269,,21.4041,,24.1893,11.0084,15.6247,,,,21.2743,12.3455,,,,17.759,,,16.8972,,14.9677,21.3935,0.0216,16.5284,17.6777,16.3755,5.9953,12.625,,13.7467,114.6,16.5455,219.7674,13.3672,6.9851,,36.75,13.5267,17.6171,21.0162,,17.3987,41.1481,,,19.2356,,21.5291,3.1489,135.7619,,,46.0938,29.5565,,,12.8012,,,71.8333,19.5392,,75.4737,6.8929,120.0,30.2885,20.5277,19.851,13.9706,10.0484,25.3243,14.2172,3.2403,19.9507,21.1613,20.5607,,17.4689,20.7767,,15.5086,16.7949,15.8135,,19.8582,6.067,,,17.0515,,19.2008,24.3826,,15.2033,,22.384,3.1460000000000004,,10.2589,,10.9074,39.9003,,32.9333,17.866,1.3904,18.9501,38.6266,,23.3421,132.5,16.4633,28.7079,,11.2154,32.2143,18.3468,18.0551,16.5943,15.4441,,17.1541,,23.316,12.4009,21.5375,,,18.1692,9.6087,,,15.2174,,,27.2588,14.7065,24.3567,,,,1895.0,12.4409,16.3469,,36.6262,,,15.8227,24.0445,,7.7974,,9.1533,,,,8.1824,,15.0069,25.3186,21.7343,,,,24.0636,,,,13.8328,,6.0017,29.5385,,22.108,4.246,18.5651,,,10.5198,,61.4929,29.5695,30.3927,25.7919,15.4621,13.7364,15.9471,13.173,
2005-03-31,,,,,,,,,,,10.327,,,12.4307,,,,,,,,,,9.4595,,23.8556,19.1347,27.5755,10.5485,16.6726,25.7879,14.6822,20.3327,,,,14.0038,24.5801,18.4493,,7.6667,,,,,14.2792,14.9412,19.3297,,,,25.5082,16.6774,,,8.798,,21.3811,22.9891,8.8602,6.1258,17.9136,14.2525,,21.5803,,25.5437,10.1887,15.9038,,,,20.4521,11.6545,,,,18.3387,,,16.2231,,12.7179,19.8563,0.0216,14.3107,18.4491,16.2155,6.9509,12.4629,,14.8759,114.6,17.7576,219.7674,11.7861,6.9851,,36.75,13.0448,17.9013,21.3967,,16.3289,41.1481,,,18.9913,,20.367,2.9247,19.9254,,,46.0938,24.4674,,,11.7764,,,71.8333,17.8909,,161.0,7.2707,120.0,29.0673,19.9956,19.3627,13.9706,9.6135,22.3886,12.3688,3.2313,23.2825,21.6645,20.2196,,17.4027,20.1304,,13.819,16.8546,15.8135,,18.6071,6.3485,,,15.7273,,19.2387,10.3947,,15.2033,,22.4319,3.0825,,10.8261,,10.4268,32.5746,,32.9333,17.866,1.3904,13.5616,42.8934,,23.3421,132.5,16.1087,28.7079,,12.8484,40.8537,18.2742,17.625,15.022,13.9517,,16.9969,,22.3755,12.3915,21.1155,,,16.3661,9.6087,,,17.2174,,,21.6183,12.6289,21.6201,,,,165.0,16.9976,14.9626,,31.4643,,,15.915,22.1447,,8.9496,,9.1797,,,,8.1342,,11.65,25.3186,20.7051,,,,23.3853,,,,13.3499,,6.0017,176.5,,25.5311,4.2188,18.186,,,11.3832,,61.4929,25.5997,28.7588,33.6609,15.0107,13.9675,13.8928,12.3192,
2005-04-29,,,,,,,,,,,10.8897,,,12.854000000000001,,,,,,,,,,9.4595,,22.2667,19.6301,28.0755,11.5171,14.9466,26.9583,14.5191,20.3675,,,,12.45,24.3757,18.8406,,7.6667,,,,,11.487,14.3873,17.2054,,,,24.6721,16.9548,,,9.0621,,20.4057,23.1022,8.5642,5.956,18.0242,12.6733,,16.1815,,23.8796,9.0861,16.1111,,,,18.8036,9.9428,,,,18.5282,,,16.6462,,13.2967,19.1651,0.0216,12.8337,19.1384,17.4912,5.5889999999999995,11.0743,,15.4326,114.6,15.5906,219.7674,10.8048,6.9851,,36.75,10.7216,16.4141,21.4798,,16.412,41.1481,,,18.7336,,21.4362,3.2199,17.7164,,,46.0938,23.5283,,,11.050999999999998,,,71.8333,17.1937,,147.0,6.7344,120.0,30.1415,16.7133,18.5784,13.9706,8.6329,20.8672,11.9371,3.2392,19.0402,21.3801,20.2477,,16.5343,20.9855,,13.5948,16.2155,15.8135,,20.8821,6.2121,,,14.802999999999999,,19.3416,11.1524,,15.2033,,20.0183,3.0637,,11.3378,,9.8626,30.1484,,32.9333,17.866,1.3904,13.2642,38.5482,,23.3421,132.5,13.6522,28.7079,,12.0313,39.6098,19.5952,17.4688,15.2952,13.9992,,18.1563,,23.4768,12.6963,21.5737,,,15.4577,9.6087,,,15.7826,,,17.645,12.8711,21.0112,,,,189.7273,17.7859,15.1599,,30.5402,,,16.475,22.1015,,8.0004,,9.3041,,,,7.9202,,10.5847,25.3186,19.9487,,,,22.8991,,,,11.8048,,6.0017,162.25,,23.4176,5.3422,18.1968,,,10.4303,,61.4929,23.1635,30.3202,33.715,15.9929,13.9675,13.2937,10.7742,
2005-05-31,,,,,,,,,,,10.6859,,,13.0255,,,,,,,,,,9.4595,,22.0778,20.0585,30.1415,11.455,15.3167,25.8523,15.1597,19.9951,,,,13.0231,25.5193,18.3768,,7.6667,,,,,13.0483,15.3775,18.6324,,,,24.4098,17.2419,,,9.5813,,20.4795,21.3175,8.5579,6.1258,18.8061,13.005,,16.7661,,25.3935,9.3972,15.0235,,,,18.5642,10.5167,,,,19.1694,,,17.5038,,13.4615,20.3272,0.0216,13.0963,18.7546,16.5548,6.1227,11.4914,,15.7092,114.6,15.4444,219.7674,12.2271,6.9851,,36.75,14.2718,16.8719,21.646,,17.0103,41.1481,,,18.7598,,22.266,3.5426,21.4776,,,46.0938,24.1789,,,11.5605,,,71.8333,17.4197,,154.0,7.4056,120.0,30.2877,16.5317,18.1814,13.9706,9.3213,19.6014,12.020999999999999,3.4017,19.9839,20.9034,20.491,,17.032,21.5604,,15.1081,15.8095,15.8135,,20.8214,6.3586,,,15.6263,,20.4115,11.7125,,15.2033,,20.0654,3.165,,10.8495,,11.1678,29.3602,,32.9333,17.866,1.3904,14.7233,37.8071,,23.3421,132.5,13.8783,28.7079,,12.8609,37.0122,19.2222,17.4258,15.7577,15.3211,,17.3438,,23.7384,13.0374,21.9721,,,14.9634,9.6087,,,18.8571,,,19.6069,12.9691,21.8771,,,,177.2727,19.2681,15.119000000000002,,30.5223,,,16.975,22.1624,,9.1832,,9.1406,,,,7.6589,,10.0137,25.3186,19.7949,,,,25.3578,,,,12.3328,,6.0017,181.0,,24.5275,5.8333,19.0877,,,11.562999999999999,,61.4929,25.0553,29.943,31.5233,15.4342,14.9837,13.1002,11.0344,
2005-06-30,,,,,,,,,,,10.0214,,,12.3725,,,,,,,,,,9.4595,,20.4595,20.3471,27.2727,10.9537,14.297,24.0717,15.599,17.8883,,,,13.3154,24.835,15.8101,,7.6667,,,,,14.5539,14.162,16.6841,,,,28.4145,17.972,,,10.2323,,20.3714,19.3472,8.2808,5.8591,18.6485,12.5837,,17.2016,,26.9167,9.4094,15.1008,,,,16.4749,10.4118,,,,18.8589,,,17.3481,,15.4771,18.2064,0.0216,12.1996,18.7469,17.885,6.8725,13.097000000000001,,16.8217,114.6,15.9181,219.7674,11.5286,6.9851,,36.75,15.4552,17.1156,20.1863,,16.079,41.1481,,,17.5598,,18.963,2.5129,19.6053,,,46.0938,21.9594,,,10.5159,,,71.8333,16.6056,,74.4737,7.7345,120.0,29.2925,15.8547,17.6683,13.9706,8.5991,21.7391,10.3736,3.3511,21.1165,20.2492,20.018,,16.3456,20.1691,,17.1441,15.2587,15.8135,,19.9677,7.7539,,,13.7376,,19.624000000000002,7.5536,,15.2033,,18.491,3.0481,,10.9609,,11.74,27.1449,,32.9333,17.866,1.3904,12.2101,41.9677,,164.4231,132.5,12.3484,28.7079,,13.6764,76.3333,20.3651,17.2134,16.6106,31.0217,,19.4313,,22.0122,12.8879,20.8498,,,13.2685,9.6087,,,19.9048,,,18.4508,12.5243,20.0615,,,,86.6364,19.71,14.9492,,29.8976,,,16.9122,21.274,,9.6666,,9.6972,,,,7.2581,,7.8003,25.3186,16.7101,,,,25.0625,,,,11.7187,,6.0017,156.5,,21.5282,5.0236,17.6158,,,11.8629,,61.4929,27.2192,28.9244,55.3478,15.2921,16.0,12.3858,8.9928,
2005-07-29,,,,,,,,,,,9.5347,,,12.9866,,,,,,,,,,9.4595,,17.6811,21.0236,27.2769,11.5944,15.3663,24.173000000000002,14.8049,18.877,,,,13.4667,27.4466,15.8101,,7.6667,,,,,14.7753,16.0208,16.8616,,,,31.5296,18.757,,,10.2055,,21.6082,19.3924,9.4828,6.3788,18.3631,14.9043,,15.8676,,27.4602,9.7611,15.1975,,,,16.3485,11.745999999999999,,,,18.9516,,,17.837,,15.6031,19.1279,0.0216,13.3075,19.34,18.6481,7.2081,11.6121,,17.4056,114.6,14.7929,219.7674,12.4198,6.9851,,36.75,15.1124,17.4003,20.0989,,16.2887,41.1481,,,19.5684,,20.4815,2.6968,22.9079,,,46.0938,25.7387,,,12.315999999999999,,,71.8333,17.807000000000002,,73.6842,7.4024,120.0,29.5694,17.8333,18.4976,13.9706,9.3349,22.7394,11.3651,3.6522,20.7926,19.4407,19.9604,,16.6511,20.7393,,17.8829,15.5622,15.8135,,20.1864,8.4606,,,15.4307,,19.8,8.5212,,15.2033,,19.1816,3.1565,,11.0534,,13.6174,28.2873,,32.9333,17.866,1.3904,12.0676,40.3763,,186.9658,132.5,14.8413,28.7079,,14.6398,76.1538,19.6794,17.6206,16.6504,34.2643,,20.5431,,22.2571,12.5,21.9881,,,13.7484,9.6087,,,21.381,,,19.5114,12.6865,20.1692,,,,94.6364,20.332,15.1143,,32.9685,,,17.0683,22.1202,,10.2763,,9.9765,,,,7.4449,,8.9383,25.3186,19.9822,,,,28.3571,,,,11.6826,,6.0017,156.5,,23.3588,5.7801,17.3928,,,13.533,,61.4929,30.4282,29.8908,59.9826,15.7216,15.9098,12.6616,8.6146,
2005-08-31,,,,,,,,,,,9.228,,,12.4765,,,,,,,,,,9.4595,,17.7405,21.1154,27.6942,11.9074,14.5215,23.2827,13.9836,17.9429,,,,13.2973,28.5194,15.4873,,7.6667,,,,,13.4082,16.4903,17.3473,,,,33.726,18.3022,,,11.0249,,21.4286,19.9896,9.5971,6.7202,17.5,14.1675,,15.3066,,25.9912,10.3315,15.7366,,,,15.1572,10.4441,,,,18.4556,,,17.3741,,17.187,19.5581,0.0216,13.0183,18.5881,18.777,6.6913,11.5818,,17.8427,114.6,12.9231,219.7674,11.6969,6.9851,,36.75,16.1018,17.3097,19.5804,,15.2715,41.1481,,,19.5812,,21.213,3.4032,22.1053,,,46.0938,28.471,,,9.7235,,,71.8333,17.3536,,67.1053,8.3465,120.0,27.3565,17.2265,17.6098,13.9706,9.6424,22.1997,11.5759,3.7455,18.0111,19.2675,19.9692,,16.2751,20.8531,,17.3158,15.9403,15.8135,,19.7204,7.9779,,,16.0644,,19.64,12.4275,,15.2033,,18.1969,3.3328,,10.0463,,14.0674,28.0452,,32.9333,17.866,1.3904,11.8972,42.5591,,151.3889,132.5,14.2031,28.7079,,14.2419,75.7692,19.2519,17.0949,16.6018,32.0117,,20.623,,22.3878,12.0189,21.9289,,,13.315,9.6087,,,24.0,,,19.7121,13.5459,20.1128,,,,97.3182,17.8675,14.7175,,33.9488,,,16.7805,23.1827,,9.5741,,10.5211,,,,7.4204,,9.9176,25.3186,21.0296,,,,29.1786,,,,11.9078,,6.0017,156.5,,22.6811,7.4291,17.1527,,,12.868,,61.4929,32.1473,29.8529,56.5391,15.7354,15.7705,12.9095,8.745,
2005-09-30,,,,,,,,,,,8.418,,,12.6837,,,,,,,,,,9.4595,,14.7541,21.0377,29.4156,11.4601,12.6187,22.8478,12.7469,17.5164,,,,12.4874,26.0611,15.9338,,7.6667,,,,,12.3596,16.2968,17.4596,,,,25.2695,19.3103,,,10.9944,,20.7835,18.5753,8.7119,6.1152,17.7083,13.5799,,15.1401,,23.9752,10.2583,18.25,,,,15.25,9.7764,,,,22.0481,,,17.0951,,16.6479,19.8343,0.0216,12.4608,17.2037,18.1153,10.1649,11.812000000000001,,17.7279,114.6,12.9822,219.7674,11.6773,6.9851,,36.75,15.1002,17.5037,19.0384,,15.9603,25.4342,,,17.8008,,19.03,2.7229,14.1727,,,46.0938,26.2765,,,8.7783,,,71.8333,16.2273,,13.8864,8.7795,130.0,25.7123,16.3381,17.0526,13.9706,11.577,24.482,10.5042,3.7667,17.563,18.8333,19.7137,,15.2964,19.8119,,18.0614,15.5238,15.8135,,18.9117,9.8893,,,17.0,,19.4883,9.2179,,15.2033,,18.1584,3.3784,,10.345999999999998,,9.1412,26.1694,,32.9333,17.866,1.3904,9.5591,54.2184,,202.3504,132.5,15.3218,28.7079,,12.6736,82.0,16.837,16.3047,16.9913,44.5939,,20.239,,22.0661,12.1214,22.8692,,,12.5936,9.6087,,,22.8235,,,18.5614,13.9326,18.5463,,,,75.1786,16.3643,13.3545,,29.2986,,,16.5556,21.5426,,8.2193,,9.3932,,,,7.0657,,8.729,25.3186,18.7011,,,,28.4874,,,,11.9078,,6.0017,156.5,,22.5472,6.9414,17.2226,,,12.3605,,61.4929,45.4561,29.8257,23.5445,15.5791,15.2016,12.708,8.7287,
2005-10-31,,,,,,,,,,,8.547,,,12.1278,,,,,,,,,,9.4595,,14.7486,20.8243,27.9827,10.9887,12.7525,21.5848,12.7531,16.9551,,,,11.5451,24.0,14.0199,,7.6667,,,,,11.2743,14.5881,17.9015,,,,25.7134,17.1787,,,10.8088,,20.8504,18.1003,8.4525,5.7189,17.4251,14.137,,14.9218,,20.1736,9.0444,16.1186,,,,16.2311,10.5899,,,,20.7692,,,16.0211,,15.4085,19.2127,0.0216,11.5353,16.3704,17.6373,8.5773,11.8906,,16.1565,114.6,11.9264,219.7674,11.1099,6.9851,,36.75,14.0998,17.0278,19.1741,,15.9801,26.4342,,,18.4108,,15.4807,2.2879,14.2182,,,46.0938,22.664,,,7.7334,,,71.8333,14.7993,,12.6591,7.907,129.1538,25.9498,16.6762,15.7847,13.9706,9.8337,23.9726,10.3833,3.3688,16.3057,18.6369,18.8761,,14.6052,19.6239,,17.4561,14.1217,15.8135,,17.5936,8.9036,,,16.0406,,19.4922,9.1474,,15.2033,,18.8069,3.4398,,10.73,,9.1952,24.843000000000004,,32.9333,9.8893,1.3904,9.0528,48.9655,,202.3504,132.5,15.1859,28.7079,,10.7066,82.0,17.2741,16.4375,15.7489,38.271,,19.7767,,22.9883,10.5534,21.5346,,,12.7596,9.6087,,,20.5882,,,18.6491,12.4157,18.0244,,,,72.6429,17.9595,12.8939,,31.5174,,,16.1991,21.9462,,7.6952,,8.8423,,,,6.4323,,8.3548,25.3186,21.1522,,,,23.9916,,,,11.9078,,6.0017,156.5,,21.7547,5.9717,17.0365,,,12.8059,,61.4929,40.4659,28.8382,21.6918,15.0034,14.2093,11.228,8.6775,
2005-11-30,,,,,,,,,,,7.4868,,,11.6741,,,,,,,,,,9.4595,,14.9454,21.5146,29.5195,11.1641,13.1405,22.4464,13.6351,19.4541,,,,13.065,25.0437,14.298,,7.6667,,,,,14.2882,16.0277,18.3687,,,,29.3912,16.6113,,,10.4963,,21.4646,18.1538,8.8119,5.2929,18.0898,14.4977,,15.8436,,22.3306,9.0824,16.0911,,,,16.6438,12.103,,,,20.9808,,,16.0352,,15.8873,20.8867,0.0216,12.4941,16.2037,17.6407,8.3814,13.0698,,15.9728,114.6,13.3865,219.7674,10.8508,6.9851,,36.75,15.1918,16.735,20.1976,,15.6349,26.6447,,,18.3859,,16.5322,2.6438,15.5727,,,46.0938,24.4089,,,8.9227,,,71.8333,15.8119,,13.3636,8.3667,137.6923,24.758000000000003,18.1059,15.5694,13.9706,10.7555,25.9033,10.8889,3.6063,16.7102,18.378,18.8333,,15.155,19.5826,,16.2167,15.9788,15.8135,,17.8445,9.6321,,,17.1827,,19.9219,10.5398,,15.2033,,19.4257,3.3362,,11.1787,,9.996,26.52,,32.9333,10.1948,1.3904,10.1702,53.0115,,202.3504,132.5,16.712,28.7079,,10.2186,82.0,16.9333,16.2734,15.9221,41.3597,,19.7233,,23.035,10.2913,21.9962,,,12.9213,9.6087,,,19.4211,,,19.8,12.8146,18.7415,,,,69.0,17.1918,13.2848,,33.2396,,,16.0694,23.7892,,8.4214,,8.7725,,,,6.3255,,9.1267,25.3186,21.7609,,,,27.2941,,,,11.9078,,6.0017,156.5,,24.0692,6.1818,17.887,,,13.3524,,61.4929,39.0142,28.4606,22.7089,13.9933,14.3488,11.606,9.0804,
2005-12-30,,,,,,,,,,,7.5465,,,13.5861,,,,,,,,,,9.4595,,16.7941,20.9187,28.096,10.6529,12.9904,21.7558,12.9021,19.2985,,,,14.5281,23.6498,16.0699,,7.6667,,,,,14.7326,14.3172,17.7184,,,,29.1145,17.3494,,,14.2839,,20.7765,19.3503,8.3547,4.5913,17.8263,15.6756,,14.9764,,19.0758,8.6804,17.0796,,,,18.3515,11.8866,,,,13.1677,,,15.495,,13.9329,19.3523,0.0216,12.4471,15.5669,17.1974,7.9588,15.5456,,16.3846,114.6,14.4724,219.7674,10.8253,6.9851,,36.75,14.8623,15.9288,19.2525,,16.2237,25.2051,,,17.567999999999998,,17.5641,5.3544,11.3595,,,46.0938,19.4232,,,8.0713,,,71.8333,15.4856,,25.1111,8.0734,88.3038,24.7758,15.3645,17.0918,13.9706,11.9698,58.1307,10.462,3.3359,17.707,17.7286,16.1148,,15.1245,18.4908,,15.7333,16.9705,15.8135,,19.6493,7.9855,,,16.6108,,19.9771,9.1737,,15.2033,,18.6747,3.3387,,12.4745,,5.9535,26.8435,,32.9333,10.2846,1.1247,9.2907,63.5714,,30.3926,132.5,15.6355,28.7079,,6.119,82.0,16.8551,16.6339,15.7288,37.4424,,17.703,,22.3788,11.8376,22.2615,,,13.1293,9.6087,,,18.3158,,,20.5417,14.7063,19.119,,,,56.3514,17.2546,13.242,,29.0868,,,16.2113,22.3991,,5.1918,,8.0455,,,,6.2553,,9.3944,25.3186,19.6995,,,,24.4809,,,,11.9078,,6.0017,156.5,,23.61,5.5986,17.8057,,,12.4829,,61.4929,29.5626,27.5892,24.9398,15.7774,15.3833,10.4991,8.8525,
