datadate,gind,gsector,gsubind,naics,sic,spcindcd,tic
12/31/1999,302030,30,30203010,312230,2111,470,RAI
12/31/2000,302030,30,30203010,312230,2111,470,RAI
12/31/2001,302030,30,30203010,312230,2111,470,RAI
12/31/2002,302030,30,30203010,312230,2111,470,RAI
12/31/2003,302030,30,30203010,312230,2111,470,RAI
12/31/2004,302030,30,30203010,312230,2111,470,RAI
12/31/2005,302030,30,30203010,312230,2111,470,RAI
12/31/2006,302030,30,30203010,312230,2111,470,RAI
12/31/2007,302030,30,30203010,312230,2111,470,RAI
12/31/2008,302030,30,30203010,312230,2111,470,RAI
12/31/2009,302030,30,30203010,312230,2111,470,RAI
12/31/2010,302030,30,30203010,312230,2111,470,RAI
12/31/2011,302030,30,30203010,312230,2111,470,RAI
12/31/2012,302030,30,30203010,312230,2111,470,RAI
12/31/2013,302030,30,30203010,312230,2111,470,RAI
12/31/2014,302030,30,30203010,312230,2111,470,RAI
12/31/2015,302030,30,30203010,312230,2111,470,RAI
12/31/2016,302030,30,30203010,312230,2111,470,RAI
12/31/2006,601010,60,60101080,531190,6798,240,SBAC
12/31/2007,601010,60,60101080,531190,6798,240,SBAC
12/31/2008,601010,60,60101080,531190,6798,240,SBAC
12/31/2009,601010,60,60101080,531190,6798,240,SBAC
12/31/2010,601010,60,60101080,531190,6798,240,SBAC
12/31/2011,601010,60,60101080,531190,6798,240,SBAC
12/31/2012,601010,60,60101080,531190,6798,240,SBAC
12/31/2013,601010,60,60101080,531190,6798,240,SBAC
12/31/2014,601010,60,60101080,531190,6798,240,SBAC
12/31/2015,601010,60,60101080,531190,6798,240,SBAC
